"ClarityName","Months","busDays","actualDays","fte","Role","Team","Director","VP"
"Merlyn Lawler",2017-06-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-07-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-08-01,23,23,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-09-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-10-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-11-01,22,22,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Merlyn Lawler",2017-12-01,21,21,1,"Individual Contributor","Middleware","Jesusa Shin","Harry Potter"
"Michelle Arnett",2015-01-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-02-01,20,20,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-03-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-04-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-05-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-06-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-07-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-08-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-09-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-10-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-11-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2015-12-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-01-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-02-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-03-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-04-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-05-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-06-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-07-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-08-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-09-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-10-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-11-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2016-12-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-01-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-02-01,20,20,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-03-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-04-01,20,20,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-05-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-06-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-07-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-08-01,23,23,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-09-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-10-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-11-01,22,22,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Arnett",2017-12-01,21,21,1,"Individual Contributor","Financial Aid","Michael Fassbender","Harry Potter"
"Michelle Lonsdale",2016-08-01,23,23,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2016-09-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2016-10-01,21,21,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2016-11-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2016-12-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-01-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-02-01,20,20,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-03-01,23,23,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-04-01,20,20,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-05-01,23,23,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-06-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-07-01,21,21,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-08-01,23,23,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-09-01,21,21,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-10-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-11-01,22,22,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Michelle Lonsdale",2017-12-01,21,21,1,"Individual Contributor","IT","Jesusa Shin","Harry Potter"
"Mike Pelletier",2015-01-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-02-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-03-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-04-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-05-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-07-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-08-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-09-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-10-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-11-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2015-12-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-01-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-02-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-03-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-04-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-05-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-07-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-08-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-09-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-10-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-11-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2016-12-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-01-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-02-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-03-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-04-01,20,20,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-05-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-06-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-07-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-08-01,23,23,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-09-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-10-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-11-01,22,22,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mike Pelletier",2017-12-01,21,21,1,"Individual Contributor","Finance","Michael Fassbender","Harry Potter"
"Mitsue Scipione",2015-01-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-02-01,20,20,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-03-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-04-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-05-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-06-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-07-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-08-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-09-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-10-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-11-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2015-12-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-01-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-02-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-03-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-04-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-05-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-06-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-07-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-08-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-09-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-10-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-11-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2016-12-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-01-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-02-01,20,20,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-03-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-04-01,20,20,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-05-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-06-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-07-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-08-01,23,23,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-09-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-10-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-11-01,22,22,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mitsue Scipione",2017-12-01,21,21,1,"Individual Contributor","Operations","Leonardo Dicaprio","Harry Potter"
"Mona Delasancha",2015-01-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-02-01,20,20,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-03-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-04-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-05-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-06-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-07-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-08-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-09-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-10-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-11-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2015-12-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-01-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-02-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-03-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-04-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-05-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-06-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-07-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-08-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-09-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-10-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-11-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2016-12-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-01-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-02-01,20,20,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-03-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-04-01,20,20,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-05-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-06-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-07-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-08-01,23,23,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-09-01,21,21,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-10-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
"Mona Delasancha",2017-11-01,22,22,0.9,"Team Lead","Student AR","Michael Fassbender","Harry Potter"
